"Yr","Seas","FltSvy","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","Nsamp","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21"
1999,7,2,2,0,1,16,16,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,18,18,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,20,20,8,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,22,22,12,0,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,24,24,12,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,26,26,13,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,28,28,15,0,0,0,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,30,30,19,0,0,0,0,2,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,32,32,19,0,0,0,0,0,2,4,5,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,3,1,3,0,1,0,0,0,0,0,0,0,0
1999,7,2,2,0,1,34,34,21,0,0,0,0,0,0,1,1,2,5,3,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,1,4,2,0,1,1,0,0,0,0
1999,7,2,2,0,1,36,36,16,0,0,0,0,0,0,0,0,2,1,2,2,2,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,1,1,1,3,1,0,0
1999,7,2,2,0,1,38,38,13,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,0,2,0,0
1999,7,2,2,0,1,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0
1999,7,2,2,0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,7,2,2,0,1,14,14,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,16,16,10,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,18,18,10,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,20,20,14,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,22,22,13,0,0,0,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,24,24,17,0,0,0,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,26,26,14,0,0,0,2,3,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,28,28,14,0,0,0,0,2,0,1,4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,1,0,0,1,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,30,30,17,0,0,0,0,0,0,1,4,3,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,1,3,0,0,0,0,0,0,0,0
2000,7,2,2,0,1,32,32,18,0,0,0,0,0,0,2,6,2,2,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6,2,2,2,0,2,0,1,0,0,1,0,0,0
2000,7,2,2,0,1,34,34,19,0,0,0,0,0,0,0,0,5,0,1,2,1,2,2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,5,0,1,2,1,2,2,1,1,2,0,0,2
2000,7,2,2,0,1,36,36,18,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,3,3,1,2,1,1,0
2000,7,2,2,0,1,38,38,16,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,1,1,0,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,0,1,1,0,2,5
2000,7,2,2,0,1,40,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0
2000,7,2,2,0,1,42,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2001,7,2,2,0,1,10,10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,12,12,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,14,14,7,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,16,16,11,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,18,18,11,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,20,20,17,0,0,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,22,22,22,0,0,5,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,24,24,17,0,0,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,26,26,22,0,0,0,5,4,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,28,28,20,0,0,0,0,4,1,3,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,5,4,1,2,0,0,0,0,0,0,0,0,0,0
2001,7,2,2,0,1,30,30,19,0,0,0,0,1,5,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0
2001,7,2,2,0,1,32,32,20,0,0,0,0,0,1,3,4,1,3,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,1,3,2,1,2,1,0,1,1,0,0,0,0
2001,7,2,2,0,1,34,34,21,0,0,0,0,0,0,1,0,4,3,1,1,2,1,2,1,2,2,1,0,0,0,0,0,0,0,0,1,0,4,3,1,1,2,1,2,1,2,2,1,0,0
2001,7,2,2,0,1,36,36,19,0,0,0,0,0,0,0,2,0,1,1,1,2,1,2,4,2,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,1,2,1,2,4,2,0,0,0,3
2001,7,2,2,0,1,38,38,16,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,0,3,3
2001,7,2,2,0,1,40,40,12,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,1,2,1,1
2001,7,2,2,0,1,42,42,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3
2001,7,2,2,0,1,46,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2002,7,2,2,0,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,12,12,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,14,14,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,16,16,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,18,18,13,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,20,20,11,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,22,22,17,0,0,2,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,24,24,18,0,0,0,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,26,26,16,0,0,0,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,28,28,13,0,0,0,1,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,30,30,17,0,0,0,0,0,4,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0
2002,7,2,2,0,1,32,32,17,0,0,0,0,0,0,2,4,2,4,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,0,1,2,0,0,0,0,0,0,0
2002,7,2,2,0,1,34,34,17,0,0,0,0,0,0,0,1,0,3,4,1,2,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,3,4,1,2,0,0,2,0,3,0,1,0
2002,7,2,2,0,1,36,36,18,0,0,0,0,0,0,0,0,1,1,2,0,4,0,2,2,0,1,1,2,2,0,0,0,0,0,0,0,0,1,1,2,0,4,0,2,2,0,1,1,2,2
2002,7,2,2,0,1,38,38,15,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,2,4,1
2002,7,2,2,0,1,40,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2002,7,2,2,0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,7,2,2,0,1,12,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,14,14,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,16,16,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,18,18,9,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,20,20,7,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,22,22,7,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,24,24,7,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,26,26,8,0,0,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,7,2,2,0,1,28,28,5,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
2003,7,2,2,0,1,30,30,12,0,0,0,0,1,2,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0
2003,7,2,2,0,1,32,32,12,0,0,0,0,1,1,1,1,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,3,1,0,0,0,0,0,0
2003,7,2,2,0,1,34,34,6,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0
2003,7,2,2,0,1,36,36,9,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,0,1,1,0,1
2003,7,2,2,0,1,38,38,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3
2003,7,2,2,0,1,40,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
2003,7,2,2,0,1,42,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2004,7,2,2,0,1,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,10,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,12,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,14,14,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,16,16,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,18,18,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,20,20,14,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,22,22,15,0,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,24,24,12,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,26,26,16,0,0,0,0,7,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,7,2,2,0,1,28,28,17,0,0,0,0,6,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0
2004,7,2,2,0,1,30,30,17,0,0,0,0,2,6,0,1,0,0,1,0,2,2,1,0,1,0,0,0,1,0,0,0,0,2,6,0,1,0,0,1,0,2,2,1,0,1,0,0,0,1
2004,7,2,2,0,1,32,32,18,0,0,0,0,1,6,3,2,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,3,2,2,1,0,0,0,0,0,0,1,0,1,0,1
2004,7,2,2,0,1,34,34,17,0,0,0,0,0,1,2,3,1,2,1,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,2,3,1,2,1,1,0,1,0,0,1,3,0,0,1
2004,7,2,2,0,1,36,36,18,0,0,0,0,0,0,0,2,1,0,2,1,3,1,2,0,2,1,1,0,2,0,0,0,0,0,0,0,2,1,0,2,1,3,1,2,0,2,1,1,0,2
2004,7,2,2,0,1,38,38,14,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,1,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,2,0,3,1,2,1,0,0,3
2004,7,2,2,0,1,40,40,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,7
2004,7,2,2,0,1,42,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2004,7,2,2,0,1,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,7,2,2,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,10,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,12,12,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,14,14,12,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,16,16,15,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,18,18,14,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,20,20,20,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,22,22,19,0,0,0,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,24,24,16,0,0,1,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,26,26,18,0,0,0,3,0,8,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
2005,7,2,2,0,1,28,28,18,0,0,0,2,0,7,4,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,7,4,1,0,1,0,0,1,0,1,0,0,1,0,0,0
2005,7,2,2,0,1,30,30,21,0,0,0,0,0,4,7,1,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,2,0,1,4,1,1,0,0,0,0,0,0,0
2005,7,2,2,0,1,32,32,18,0,0,0,0,0,0,3,2,2,0,1,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2,2,0,1,5,1,1,1,0,0,1,0,1,0
2005,7,2,2,0,1,34,34,17,0,0,0,0,0,0,0,1,4,1,2,1,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,4,1,2,1,3,2,0,1,0,0,0,0,2
2005,7,2,2,0,1,36,36,18,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,1,1,1,1,4
2005,7,2,2,0,1,38,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
2005,7,2,2,0,1,40,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
2005,7,2,2,0,1,42,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,7,2,2,0,1,12,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,14,14,11,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,16,16,16,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,18,18,20,0,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,20,20,18,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,22,22,16,0,0,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,24,24,18,0,0,1,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,26,26,18,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,28,28,16,0,0,0,1,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,30,30,16,0,0,0,1,2,1,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0
2006,7,2,2,0,1,32,32,19,0,0,0,0,1,0,5,4,3,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,0,0,0,2,0,1,0,0,0,0,0
2006,7,2,2,0,1,34,34,17,0,0,0,0,0,0,0,6,1,1,2,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,6,1,1,2,1,0,1,1,0,1,0,1,1,1
2006,7,2,2,0,1,36,36,18,0,0,0,0,0,0,0,1,2,2,2,0,4,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,1,2,2,2,0,4,1,0,2,0,0,2,1,1
2006,7,2,2,0,1,38,38,14,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,2,0,6
2006,7,2,2,0,1,40,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2006,7,2,2,0,1,42,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0
2006,7,2,2,0,1,44,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
